row_idx	col_idx	log2ratio
31	24	0
31	25	0
32	1	0
32	2	0
32	3	0
32	4	0
32	5	0
32	6	0
32	7	0
32	8	0
32	9	0
32	10	0
32	11	0
32	12	0
32	13	0
32	14	1
32	15	0
32	16	0
32	17	0
32	18	0
32	19	0
32	20	0
32	21	0
32	22	0
32	23	0
32	24	0
32	25	0
33	1	0
33	2	0
33	3	0
33	4	0
33	5	0
33	6	0
33	7	0
33	8	0
33	9	0
33	10	0
33	11	0
33	12	1
33	13	0
33	14	0
33	15	0
33	16	0
33	17	0
33	18	0
33	19	0
33	20	0
33	21	0
33	22	0
33	23	0
33	24	0
33	25	0
34	1	0
34	2	0
34	3	0
34	4	0
34	5	0
34	6	0
34	7	0
34	8	0
34	9	0
34	10	0
34	11	0
34	12	0
34	13	1
34	14	1
34	15	0
34	16	0
34	17	0
34	18	0
34	19	0
34	20	0
34	21	0
34	22	0
34	23	0
34	24	0
34	25	0
35	1	0
35	2	0
35	3	0
35	4	0
35	5	0
35	6	0
35	7	0
35	8	0
35	9	0
35	10	0
35	11	0
35	12	0
35	13	0
35	14	1
35	15	0
35	16	0
35	17	0
35	18	0
35	19	0
35	20	0
35	21	0
35	22	0
35	23	0
35	24	0
35	25	0
36	1	0
36	2	0
36	3	0
36	4	0
36	5	0
36	6	0
36	7	0
36	8	0
36	9	0
36	10	0
36	11	0
36	12	0
36	13	0
36	14	1
36	15	0
36	16	0
36	17	0
36	18	0
36	19	0
36	20	0
36	21	0
36	22	0
36	23	0
36	24	0
36	25	0
37	1	2
37	2	0
37	3	0
37	4	0
37	5	0
37	6	0
37	7	0
37	8	0
37	9	0
37	10	0
37	11	0
37	12	0
37	13	0
37	14	0
37	15	0
37	16	0
37	17	0
37	18	0
37	19	0
37	20	0
37	21	0
37	22	0
37	23	0
37	24	0
37	25	0
38	1	0
38	2	0
38	3	0
38	4	0
38	5	0
38	6	0
38	7	0
38	8	0
38	9	0
38	10	0
38	11	0
38	12	0
38	13	0
38	14	0
38	15	0
38	16	0
38	17	0
38	18	1
38	19	0
38	20	0
38	21	0
38	22	0
38	23	0
38	24	0
38	25	0
39	1	0
39	2	0
39	3	0
39	4	0
39	5	0
39	6	0
39	7	0
39	8	0
39	9	0
39	10	0
39	11	0
39	12	0
39	13	0
39	14	1
39	15	0
39	16	0
39	17	0
39	18	0
39	19	0
39	20	0
39	21	0
39	22	0
39	23	0
39	24	0
39	25	0
40	1	0
40	2	0
40	3	0
40	4	0
40	5	0
40	6	0
40	7	0
40	8	0
40	9	0
40	10	0
40	11	0
40	12	0
40	13	0
40	14	2
40	15	0
40	16	0
40	17	0
40	18	0
40	19	0
40	20	0
40	21	0
40	22	1
40	23	1
40	24	0
40	25	0
41	1	0
41	2	0
41	3	0
41	4	0
41	5	0
41	6	0
41	7	0
41	8	0
41	9	0
41	10	0
41	11	0
41	12	1
41	13	0
41	14	1
41	15	0
41	16	0
41	17	0
41	18	0
41	19	0
41	20	0
41	21	0
41	22	0
41	23	0
41	24	0
41	25	0
42	1	0
42	2	0
42	3	0
42	4	0
42	5	0
42	6	0
42	7	0
42	8	0
42	9	0
42	10	0
42	11	0
42	12	1
42	13	0
42	14	0
42	15	0
42	16	0
42	17	0
42	18	0
42	19	0
42	20	0
42	21	0
42	22	0
42	23	0
42	24	0
42	25	0
43	1	0
43	2	0
43	3	0
43	4	0
43	5	0
43	6	0
43	7	0
43	8	0
43	9	0
43	10	0
43	11	0
43	12	0
43	13	0
43	14	1
43	15	0
43	16	0
43	17	0
43	18	0
43	19	0
43	20	0
43	21	0
43	22	0
43	23	0
43	24	0
43	25	0
44	1	0
44	2	0
44	3	0
44	4	0
44	5	0
44	6	0
44	7	0
44	8	0
44	9	0
44	10	0
44	11	0
44	12	1
44	13	0
44	14	0
44	15	0
44	16	0
44	17	0
44	18	0
44	19	0
44	20	0
44	21	0
44	22	0
44	23	0
44	24	0
44	25	0
45	1	2
45	2	0
45	3	0
45	4	0
45	5	0
45	6	0
45	7	0
45	8	0
45	9	0
45	10	0
45	11	0
45	12	0
45	13	0
45	14	1
45	15	0
45	16	0
45	17	0
45	18	0
45	19	0
45	20	0
45	21	0
45	22	0
45	23	0
45	24	0
45	25	0
46	1	0
46	2	0
46	3	0
46	4	0
46	5	0
46	6	0
46	7	0
46	8	0
46	9	0
46	10	0
46	11	0
46	12	0
46	13	0
46	14	0
46	15	0
46	16	0
46	17	0
46	18	0
46	19	0
46	20	0
46	21	0
46	22	0
46	23	0
46	24	0
46	25	0
47	1	0
47	2	0
47	3	0
47	4	0
47	5	0
47	6	0
47	7	0
47	8	0
47	9	0
47	10	0
47	11	0
47	12	0
47	13	0
47	14	0
47	15	0
47	16	0
47	17	0
47	18	0
47	19	0
47	20	0
47	21	0
47	22	0
47	23	0
47	24	0
47	25	0
48	1	2
48	2	0
48	3	0
48	4	0
48	5	0
48	6	0
48	7	0
48	8	0
48	9	0
48	10	0
48	11	0
48	12	0
48	13	0
48	14	0
48	15	0
48	16	0
48	17	0
48	18	0
48	19	0
48	20	0
48	21	0
48	22	0
48	23	0
48	24	0
48	25	0
49	1	3
49	2	0
49	3	0
49	4	0
49	5	0
49	6	0
49	7	0
49	8	0
49	9	0
49	10	0
49	11	0
49	12	0
49	13	0
49	14	0
49	15	0
49	16	0
49	17	0
49	18	0
49	19	0
49	20	0
49	21	0
49	22	0
49	23	0
49	24	0
49	25	0
50	1	0
50	2	0
50	3	0
50	4	0
50	5	0
50	6	0
50	7	0
50	8	0
50	9	0
50	10	0
50	11	0
50	12	0
50	13	0
50	14	1
50	15	0
50	16	0
50	17	0
50	18	0
50	19	0
50	20	0
50	21	0
50	22	0
50	23	0
50	24	0
50	25	1
51	1	0
51	2	0
51	3	0
51	4	0
51	5	0
51	6	0
51	7	0
51	8	0
51	9	0
51	10	0
51	11	0
51	12	1
51	13	0
51	14	0
51	15	0
51	16	0
51	17	1
51	18	0
51	19	0
51	20	0
51	21	0
51	22	0
51	23	0
51	24	0
51	25	0
52	1	0
52	2	0
52	3	0
52	4	0
52	5	0
52	6	0
52	7	0
52	8	0
52	9	0
52	10	0
52	11	0
52	12	0
52	13	0
52	14	1
52	15	0
52	16	0
52	17	0
52	18	0
52	19	0
52	20	0
52	21	0
52	22	0
52	23	0
52	24	0
52	25	0
53	1	0
53	2	0
53	3	0
53	4	0
53	5	0
53	6	0
53	7	0
53	8	0
53	9	0
53	10	0
53	11	0
53	12	0
53	13	0
53	14	0
53	15	0
53	16	0
53	17	0
53	18	0
53	19	0
53	20	0
53	21	0
53	22	0
53	23	0
53	24	0
53	25	0
54	1	0
54	2	0
54	3	0
54	4	0
54	5	0
54	6	0
54	7	0
54	8	0
54	9	0
54	10	0
54	11	0
54	12	1
54	13	0
54	14	0
54	15	0
54	16	0
54	17	0
54	18	0
54	19	0
54	20	0
54	21	0
54	22	0
54	23	0
54	24	0
54	25	0
55	1	0
55	2	0
55	3	0
55	4	0
55	5	0
55	6	0
55	7	0
55	8	0
55	9	0
55	10	0
55	11	0
55	12	0
55	13	0
55	14	1
55	15	0
55	16	0
55	17	0
55	18	1
55	19	0
55	20	0
55	21	0
55	22	0
55	23	0
55	24	0
55	25	0
56	1	0
56	2	0
56	3	0
56	4	0
56	5	0
56	6	0
56	7	0
56	8	0
56	9	0
56	10	0
56	11	0
56	12	0
56	13	0
56	14	1
56	15	0
56	16	1
56	17	0
56	18	0
56	19	0
56	20	0
56	21	0
56	22	0
56	23	0
56	24	0
56	25	0
57	1	0
57	2	0
57	3	0
57	4	0
57	5	0
57	6	0
57	7	0
57	8	0
57	9	0
57	10	0
57	11	0
57	12	0
57	13	0
57	14	0
57	15	0
57	16	0
57	17	0
57	18	0
57	19	0
57	20	0
57	21	0
57	22	0
57	23	0
57	24	0
57	25	0
58	1	2
58	2	0
58	3	0
58	4	0
58	5	0
58	6	0
58	7	0
58	8	0
58	9	0
58	10	0
58	11	0
58	12	0
58	13	0
58	14	0
58	15	0
58	16	0
58	17	0
58	18	0
58	19	0
58	20	0
58	21	0
58	22	0
58	23	0
58	24	0
58	25	0
59	1	0
59	2	0
59	3	0
59	4	0
59	5	0
59	6	0
59	7	0
59	8	0
59	9	0
59	10	0
59	11	0
59	12	1
59	13	0
59	14	1
59	15	0
59	16	0
59	17	0
59	18	0
59	19	0
59	20	0
59	21	0
59	22	0
59	23	0
59	24	0
59	25	0
60	1	0
60	2	0
60	3	0
60	4	0
60	5	0
60	6	0
60	7	0
60	8	0
60	9	0
60	10	0
60	11	0
60	12	1
60	13	0
60	14	0
60	15	0
60	16	0
60	17	0
60	18	0
60	19	0
60	20	0
60	21	0
60	22	0
60	23	0
60	24	0
60	25	0
61	1	0
61	2	0
61	3	0
61	4	0
61	5	0
61	6	0
61	7	0
61	8	0
61	9	0
61	10	0
61	11	0
61	12	0
61	13	0
61	14	1
61	15	0
61	16	0
61	17	0
61	18	0
61	19	0
61	20	0
61	21	0
61	22	0
61	23	0
61	24	0
61	25	0
62	1	0
62	2	0
62	3	0
62	4	0
62	5	0
62	6	0
62	7	1
62	8	0
62	9	0
62	10	0
62	11	0
62	12	0
62	13	0
62	14	1
62	15	0
62	16	0
62	17	0
62	18	0
62	19	0
62	20	0
62	21	0
62	22	0
62	23	0
62	24	0
62	25	0
63	1	0
63	2	0
63	3	0
63	4	0
63	5	0
63	6	0
63	7	0
63	8	0
63	9	0
63	10	0
63	11	0
63	12	0
63	13	0
63	14	1
63	15	0
63	16	0
63	17	0
63	18	0
63	19	0
63	20	0
63	21	0
63	22	0
63	23	0
63	24	0
63	25	0
64	1	0
64	2	0
64	3	0
64	4	0
64	5	0
64	6	0
64	7	0
64	8	0
64	9	0
64	10	0
64	11	0
64	12	0
64	13	0
64	14	3
64	15	0
64	16	0
64	17	0
64	18	0
64	19	0
64	20	0
64	21	0
64	22	0
64	23	0
64	24	0
64	25	0
65	1	0
65	2	0
65	3	0
65	4	0
65	5	0
65	6	0
65	7	0
65	8	0
65	9	0
65	10	0
65	11	0
65	12	0
65	13	0
65	14	0
65	15	0
65	16	0
65	17	0
65	18	0
65	19	0
65	20	0
65	21	0
65	22	0
65	23	0
65	24	0
65	25	0
66	1	0
66	2	1
66	3	0
66	4	0
66	5	0
66	6	0
66	7	0
66	8	0
66	9	0
66	10	0
66	11	0
66	12	0
66	13	0
66	14	0
66	15	0
66	16	0
66	17	0
66	18	0
66	19	0
66	20	0
66	21	0
66	22	0
66	23	0
66	24	0
66	25	0
67	1	2
67	2	0
67	3	0
67	4	0
67	5	0
67	6	0
67	7	0
67	8	0
67	9	0
67	10	0
67	11	0
67	12	0
67	13	0
67	14	0
67	15	0
67	16	0
67	17	0
67	18	1
67	19	0
67	20	0
67	21	0
67	22	0
67	23	0
67	24	0
67	25	0
68	1	0
68	2	0
68	3	0
68	4	1
68	5	0
68	6	0
68	7	0
68	8	0
68	9	0
68	10	0
68	11	0
68	12	0
68	13	0
68	14	0
68	15	0
68	16	0
68	17	0
68	18	0
68	19	0
68	20	0
68	21	0
68	22	0
68	23	0
68	24	0
68	25	0
69	1	0
69	2	0
69	3	0
69	4	0
69	5	0
69	6	0
69	7	0
69	8	0
69	9	0
69	10	0
69	11	0
69	12	1
69	13	0
69	14	1
69	15	0
69	16	0
69	17	0
69	18	0
69	19	0
69	20	0
69	21	0
69	22	0
69	23	0
69	24	0
69	25	1
70	1	0
70	2	0
70	3	0
70	4	0
70	5	0
70	6	0
70	7	0
70	8	0
70	9	0
70	10	0
70	11	0
70	12	0
70	13	0
70	14	1
70	15	0
70	16	0
70	17	0
70	18	0
70	19	0
70	20	0
70	21	0
70	22	0
70	23	0
70	24	0
70	25	0
71	1	0
71	2	0
71	3	0
71	4	0
71	5	0
71	6	0
71	7	0
71	8	0
71	9	0
71	10	0
71	11	0
71	12	0
71	13	0
71	14	1
71	15	1
71	16	1
71	17	0
71	18	0
71	19	0
71	20	0
71	21	0
71	22	0
71	23	0
71	24	0
71	25	0
72	1	0
72	2	0
72	3	0
72	4	0
72	5	0
72	6	0
72	7	0
72	8	0
72	9	0
72	10	0
72	11	0
72	12	1
72	13	0
72	14	1
72	15	0
72	16	0
72	17	0
72	18	0
72	19	0
72	20	0
72	21	0
72	22	0
72	23	0
72	24	0
72	25	0
73	1	0
73	2	0
73	3	0
73	4	0
73	5	0
73	6	0
73	7	0
73	8	0
73	9	0
73	10	0
73	11	0
73	12	0
73	13	0
73	14	1
73	15	0
73	16	0
73	17	0
73	18	0
73	19	0
73	20	0
73	21	0
73	22	0
73	23	0
73	24	0
73	25	0
74	1	0
74	2	0
74	3	0
74	4	0
74	5	0
74	6	0
74	7	0
74	8	0
74	9	0
74	10	0
74	11	0
74	12	1
74	13	0
74	14	0
74	15	0
74	16	0
74	17	0
74	18	0
74	19	0
74	20	0
74	21	0
74	22	0
74	23	0
74	24	0
74	25	0
75	1	0
75	2	0
75	3	0
75	4	0
75	5	0
75	6	0
75	7	0
75	8	0
75	9	0
75	10	0
75	11	0
75	12	0
75	13	0
75	14	1
75	15	0
75	16	0
75	17	0
75	18	0
75	19	0
75	20	0
75	21	0
75	22	0
75	23	0
75	24	0
75	25	1
76	1	0
76	2	0
76	3	0
76	4	0
76	5	0
76	6	0
76	7	0
76	8	0
76	9	0
76	10	0
76	11	0
76	12	0
76	13	0
76	14	0
76	15	0
76	16	0
76	17	0
76	18	0
76	19	0
76	20	0
76	21	0
76	22	0
76	23	0
76	24	0
76	25	0
77	1	0
77	2	0
77	3	0
77	4	0
77	5	0
77	6	0
77	7	0
77	8	0
77	9	0
77	10	0
77	11	0
77	12	0
77	13	0
77	14	0
77	15	0
77	16	0
77	17	0
77	18	0
77	19	1
77	20	0
77	21	0
77	22	0
77	23	0
77	24	0
77	25	0
78	1	0
78	2	0
78	3	0
78	4	0
78	5	0
78	6	1
78	7	0
78	8	0
78	9	0
78	10	0
78	11	0
78	12	0
78	13	0
78	14	1
78	15	0
78	16	0
78	17	0
78	18	0
78	19	0
78	20	0
78	21	0
78	22	0
78	23	0
78	24	0
78	25	0
79	1	0
79	2	0
79	3	0
79	4	0
79	5	0
79	6	0
79	7	0
79	8	0
79	9	0
79	10	0
79	11	0
79	12	1
79	13	0
79	14	0
79	15	0
79	16	0
79	17	0
79	18	0
79	19	0
79	20	0
79	21	0
79	22	0
79	23	0
79	24	0
79	25	0
80	1	0
80	2	0
80	3	0
80	4	0
80	5	0
80	6	0
80	7	0
80	8	0
80	9	0
80	10	0
80	11	0
80	12	0
80	13	0
80	14	0
80	15	0
80	16	0
80	17	0
80	18	0
80	19	0
80	20	0
80	21	0
80	22	0
80	23	0
80	24	0
80	25	0
81	1	0
81	2	0
81	3	0
81	4	0
81	5	0
81	6	0
81	7	0
81	8	0
81	9	0
81	10	0
81	11	0
81	12	0
81	13	0
81	14	0
81	15	0
81	16	0
81	17	0
81	18	0
81	19	0
81	20	0
81	21	0
81	22	0
81	23	0
81	24	0
81	25	0
82	1	2
82	2	0
82	3	0
82	4	0
82	5	0
82	6	0
82	7	0
82	8	0
82	9	0
82	10	0
82	11	0
82	12	1
82	13	1
82	14	1
82	15	0
82	16	0
82	17	0
82	18	0
82	19	0
82	20	0
82	21	0
82	22	0
82	23	0
82	24	0
82	25	0
83	1	0
83	2	0
83	3	0
83	4	0
83	5	0
83	6	0
83	7	0
83	8	0
83	9	0
83	10	0
83	11	0
83	12	0
83	13	0
83	14	0
83	15	0
83	16	0
83	17	0
83	18	0
83	19	0
83	20	0
83	21	0
83	22	0
83	23	0
83	24	0
83	25	0
84	1	0
84	2	0
84	3	0
84	4	0
84	5	0
84	6	0
84	7	0
84	8	0
84	9	0
84	10	0
84	11	0
84	12	0
84	13	0
84	14	0
84	15	0
84	16	0
84	17	0
84	18	0
84	19	0
84	20	0
84	21	0
84	22	0
84	23	0
84	24	0
84	25	0
85	1	0
85	2	0
85	3	0
85	4	0
85	5	0
85	6	0
85	7	0
85	8	0
85	9	0
85	10	0
85	11	0
85	12	0
85	13	0
85	14	0
85	15	0
85	16	1
85	17	0
85	18	0
85	19	0
85	20	0
85	21	0
85	22	0
85	23	0
85	24	0
85	25	0
86	1	2
86	2	0
86	3	0
86	4	0
86	5	0
86	6	0
86	7	0
86	8	0
86	9	0
86	10	0
86	11	0
86	12	0
86	13	0
86	14	0
86	15	0
86	16	0
86	17	0
86	18	0
86	19	0
86	20	0
86	21	0
86	22	0
86	23	0
86	24	0
86	25	0
87	1	2
87	2	0
87	3	0
87	4	0
87	5	0
87	6	0
87	7	0
87	8	0
87	9	0
87	10	0
87	11	0
87	12	0
87	13	0
87	14	1
87	15	0
87	16	0
87	17	0
87	18	0
87	19	0
87	20	0
87	21	0
87	22	0
87	23	0
87	24	0
87	25	0
88	1	0
88	2	0
88	3	0
88	4	0
88	5	0
88	6	0
88	7	0
88	8	0
88	9	0
88	10	0
88	11	0
88	12	0
88	13	0
88	14	1
88	15	0
88	16	0
88	17	0
88	18	0
88	19	0
88	20	0
88	21	0
88	22	0
88	23	0
88	24	0
88	25	0
89	1	0
89	2	0
89	3	0
89	4	0
89	5	0
89	6	0
89	7	0
89	8	0
89	9	0
89	10	0
89	11	0
89	12	1
89	13	0
89	14	0
89	15	0
89	16	0
89	17	0
89	18	0
89	19	0
89	20	0
89	21	0
89	22	0
89	23	0
89	24	0
89	25	0
90	1	2
90	2	0
90	3	0
90	4	0
90	5	0
90	6	0
90	7	0
90	8	0
90	9	0
90	10	0
90	11	0
90	12	1
90	13	0
90	14	1
90	15	0
90	16	0
90	17	0
90	18	0
90	19	0
90	20	0
90	21	0
90	22	0
90	23	0
90	24	0
90	25	0
91	1	0
91	2	0
91	3	0
91	4	0
91	5	0
91	6	0
91	7	0
91	8	0
91	9	0
91	10	0
91	11	0
91	12	0
91	13	0
91	14	2
91	15	0
91	16	0
91	17	0
91	18	0
91	19	0
91	20	0
91	21	0
91	22	0
91	23	0
91	24	0
91	25	0
92	1	0
92	2	0
92	3	0
92	4	0
92	5	0
92	6	0
92	7	0
92	8	0
92	9	0
92	10	0
92	11	0
92	12	0
92	13	0
92	14	0
92	15	0
92	16	0
92	17	0
92	18	0
92	19	0
92	20	0
92	21	0
92	22	0
92	23	0
92	24	0
92	25	0
93	1	4
93	2	0
93	3	0
93	4	0
93	5	0
93	6	0
93	7	0
93	8	0
93	9	0
93	10	0
93	11	0
93	12	0
93	13	0
93	14	0
93	15	0
93	16	0
93	17	0
93	18	0
93	19	0
93	20	0
93	21	0
93	22	0
93	23	0
93	24	0
93	25	0
94	1	0
94	2	0
94	3	0
